"","REF_AREA","Reference_area","TIME_PERIOD","OBS_VALUE_EL","Edu_attainment_lvl","ATTAINMENT_LEV"
"1828","GBR","United Kingdom",2017,35.424564,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1829","GBR","United Kingdom",2016,34.980217,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1830","GBR","United Kingdom",2016,19.253021,"Below upper secondary education","ISCED11A_0T2"
"1831","GBR","United Kingdom",2016,45.766762,"Tertiary education","ISCED11A_5T8"
"1832","GBR","United Kingdom",2015,44.197987,"Tertiary education","ISCED11A_5T8"
"1833","GBR","United Kingdom",2015,20.38233,"Below upper secondary education","ISCED11A_0T2"
"1834","GBR","United Kingdom",2015,35.419685,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1835","GBR","United Kingdom",2024,29.0436038970947,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1836","GBR","United Kingdom",2024,17.1134223937988,"Below upper secondary education","ISCED11A_0T2"
"1837","GBR","United Kingdom",2024,53.8429718017578,"Tertiary education","ISCED11A_5T8"
"1838","GBR","United Kingdom",2019,47.5980834960938,"Tertiary education","ISCED11A_5T8"
"1839","GBR","United Kingdom",2019,19.2459354400635,"Below upper secondary education","ISCED11A_0T2"
"1840","GBR","United Kingdom",2019,33.1559829711914,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1841","GBR","United Kingdom",2020,32.3515129089355,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1842","GBR","United Kingdom",2020,17.8348884582519,"Below upper secondary education","ISCED11A_0T2"
"1843","GBR","United Kingdom",2020,49.8135986328125,"Tertiary education","ISCED11A_5T8"
"1844","GBR","United Kingdom",2021,50.4860382080078,"Tertiary education","ISCED11A_5T8"
"1845","GBR","United Kingdom",2021,17.7403240203857,"Below upper secondary education","ISCED11A_0T2"
"1846","GBR","United Kingdom",2021,31.7736358642578,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1847","GBR","United Kingdom",2023,53.0766487121582,"Tertiary education","ISCED11A_5T8"
"1848","GBR","United Kingdom",2023,17.1897411346436,"Below upper secondary education","ISCED11A_0T2"
"1849","GBR","United Kingdom",2023,29.7336120605469,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1850","GBR","United Kingdom",2022,30.3811950683594,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1851","GBR","United Kingdom",2022,18.0778656005859,"Below upper secondary education","ISCED11A_0T2"
"1852","GBR","United Kingdom",2022,51.5409393310547,"Tertiary education","ISCED11A_5T8"
"1853","USA","United States",1998,51.583603,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1854","USA","United States",1998,13.544776,"Below upper secondary education","ISCED11A_0T2"
"1855","USA","United States",1998,34.871624,"Tertiary education","ISCED11A_5T8"
"1856","USA","United States",1999,35.761505,"Tertiary education","ISCED11A_5T8"
"1857","USA","United States",1999,13.080087,"Below upper secondary education","ISCED11A_0T2"
"1858","USA","United States",1999,51.158409,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1859","USA","United States",2000,50.94796,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1860","USA","United States",2000,12.557263,"Below upper secondary education","ISCED11A_0T2"
"1861","USA","United States",2000,36.494774,"Tertiary education","ISCED11A_5T8"
"1862","USA","United States",2001,37.520222,"Tertiary education","ISCED11A_5T8"
"1863","USA","United States",2001,12.616223,"Below upper secondary education","ISCED11A_0T2"
"1864","USA","United States",2001,49.863556,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1865","USA","United States",2002,49.210739,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1866","USA","United States",2002,12.656256,"Below upper secondary education","ISCED11A_0T2"
"1867","USA","United States",2002,38.133007,"Tertiary education","ISCED11A_5T8"
"1868","USA","United States",2003,38.42197,"Tertiary education","ISCED11A_5T8"
"1869","USA","United States",2003,12.469723,"Below upper secondary education","ISCED11A_0T2"
"1870","USA","United States",2003,49.108307,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1871","USA","United States",2004,48.854782,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1872","USA","United States",2004,12.092218,"Below upper secondary education","ISCED11A_0T2"
"1873","USA","United States",2004,39.052998,"Tertiary education","ISCED11A_5T8"
"1874","USA","United States",2005,39.054729,"Tertiary education","ISCED11A_5T8"
"1875","USA","United States",2005,12.225618,"Below upper secondary education","ISCED11A_0T2"
"1876","USA","United States",2005,48.719654,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1877","USA","United States",2006,48.3102,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1878","USA","United States",2006,12.203516,"Below upper secondary education","ISCED11A_0T2"
"1879","USA","United States",2006,39.486282,"Tertiary education","ISCED11A_5T8"
"1880","USA","United States",2007,40.270866,"Tertiary education","ISCED11A_5T8"
"1881","USA","United States",2007,12.088685,"Below upper secondary education","ISCED11A_0T2"
"1882","USA","United States",2007,47.640446,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1883","USA","United States",2008,47.590492,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1884","USA","United States",2008,11.304346,"Below upper secondary education","ISCED11A_0T2"
"1885","USA","United States",2008,41.10516,"Tertiary education","ISCED11A_5T8"
"1886","USA","United States",2009,41.214626,"Tertiary education","ISCED11A_5T8"
"1887","USA","United States",2009,11.355431,"Below upper secondary education","ISCED11A_0T2"
"1888","USA","United States",2009,47.429943,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1889","USA","United States",2010,47.307102,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1890","USA","United States",2010,11.030482,"Below upper secondary education","ISCED11A_0T2"
"1891","USA","United States",2010,41.662415,"Tertiary education","ISCED11A_5T8"
"1892","USA","United States",2011,42.44838,"Tertiary education","ISCED11A_5T8"
"1893","USA","United States",2011,10.741901,"Below upper secondary education","ISCED11A_0T2"
"1894","USA","United States",2011,46.809719,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1895","USA","United States",2012,46.255409,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1896","USA","United States",2012,10.692155,"Below upper secondary education","ISCED11A_0T2"
"1897","USA","United States",2012,43.052437,"Tertiary education","ISCED11A_5T8"
"1898","USA","United States",2013,43.910252,"Tertiary education","ISCED11A_5T8"
"1899","USA","United States",2013,10.371985,"Below upper secondary education","ISCED11A_0T2"
"1900","USA","United States",2013,45.717762,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1901","USA","United States",2014,45.345833,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1902","USA","United States",2014,10.429553,"Below upper secondary education","ISCED11A_0T2"
"1903","USA","United States",2014,44.224617,"Tertiary education","ISCED11A_5T8"
"1904","USA","United States",2018,43.392693,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1905","USA","United States",2018,9.1761637,"Below upper secondary education","ISCED11A_0T2"
"1906","USA","United States",2018,47.431145,"Tertiary education","ISCED11A_5T8"
"1907","USA","United States",2017,46.3568,"Tertiary education","ISCED11A_5T8"
"1908","USA","United States",2017,9.3544931,"Below upper secondary education","ISCED11A_0T2"
"1909","USA","United States",2017,44.288704,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1910","USA","United States",2016,44.480896,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1911","USA","United States",2016,9.8527498,"Below upper secondary education","ISCED11A_0T2"
"1912","USA","United States",2016,45.666355,"Tertiary education","ISCED11A_5T8"
"1913","USA","United States",2015,44.629398,"Tertiary education","ISCED11A_5T8"
"1914","USA","United States",2015,10.457861,"Below upper secondary education","ISCED11A_0T2"
"1915","USA","United States",2015,44.912739,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1916","USA","United States",2019,48.340187,"Tertiary education","ISCED11A_5T8"
"1917","USA","United States",2019,9.1898708,"Below upper secondary education","ISCED11A_0T2"
"1918","USA","United States",2019,42.469944,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1919","USA","United States",2020,41.667641,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1920","USA","United States",2020,8.2770815,"Below upper secondary education","ISCED11A_0T2"
"1921","USA","United States",2020,50.055275,"Tertiary education","ISCED11A_5T8"
"1922","USA","United States",2021,50.316986,"Tertiary education","ISCED11A_5T8"
"1923","USA","United States",2021,8.2938099,"Below upper secondary education","ISCED11A_0T2"
"1924","USA","United States",2021,41.389202,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1925","USA","United States",2023,50.70599365,"Tertiary education","ISCED11A_5T8"
"1926","USA","United States",2023,7.999895573,"Below upper secondary education","ISCED11A_0T2"
"1927","USA","United States",2023,41.29410934,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1928","USA","United States",2022,41.824577,"Upper secondary or post-secondary non-tertiary education","ISCED11A_3_4"
"1929","USA","United States",2022,8.1582184,"Below upper secondary education","ISCED11A_0T2"
"1930","USA","United States",2022,50.017204,"Tertiary education","ISCED11A_5T8"
